,avg_latency_sec,median_latency_sec,p90_latency_sec,min_latency_sec,max_latency_sec,std_latency_sec,GPU:0_fps,ram_delta_mb,cpu_percent_before,cpu_percent_after,cpu_user_time_delta_s,cpu_sys_time_delta_s,gpu_current_mem_mb,gpu_peak_mem_mb,CPU:0_fps,flops,flops_g,params_m,MaP,MaP@[IoU=50],MaP@[IoU=75],MaP@[area=small],MaP@[area=medium],MaP@[area=large],Recall@[max_detections=1],Recall@[max_detections=10],Recall@[max_detections=100],Recall@[area=small],Recall@[area=medium],Recall@[area=large],model
0,0.1938337652519999,0.1938337652519999,0.1938337652519999,0.1938337652519999,0.1938337652519999,0.0,114.65879213809039,22.67,0.0,0.0,78.0,2.44,1469.671630859375,2043.46923828125,5.159059871224796,9724187012,9.724187012,3.639094,0.9369528889656067,1.0,1.0,0.9264166951179504,0.9532257914543152,0.9297909736633301,0.12447916716337204,0.953125,0.953125,0.9417582154273987,0.9652174115180969,0.9444444179534912,CSPDarkNet-YOLOv8
1,0.14257647035599988,0.14257647035599985,0.14257647035599985,0.14257647035599985,0.14257647035599985,2.7755575615628914e-17,103.46312226355947,11.04,0.0,0.0,57.38,1.63,1469.6923828125,2081.730224609375,7.013780026277094,2231183388,2.231183388,0.509686,0.930949330329895,1.0,1.0,0.9051914215087891,0.9726778268814087,0.7712871432304382,0.12447916716337204,0.9390624761581421,0.9390624761581421,0.9120879173278809,0.97826087474823,0.8111110925674438,GhostNetv2-YOLOv8
2,0.21616169220399933,0.21616169220399933,0.21616169220399933,0.21616169220399933,0.21616169220399933,0.0,91.02818868244258,5.37,0.0,0.0,83.95,2.32,1469.712890625,2081.730224609375,4.626166596883712,8590338802,8.590338802,5.192627,0.9343408346176147,1.0,1.0,0.9144722819328308,0.9605721235275269,0.8881188035011292,0.1223958358168602,0.9463541507720947,0.9463541507720947,0.9263736009597778,0.9717391133308411,0.8888888955116272,ShuffleNetV2-YOLOv8
