,MaP,MaP@[IoU=50],MaP@[IoU=75],MaP@[area=small],MaP@[area=medium],MaP@[area=large],Recall@[max_detections=1],Recall@[max_detections=10],Recall@[max_detections=100],Recall@[area=small],Recall@[area=medium],Recall@[area=large],avg_latency_sec,median_latency_sec,p90_latency_sec,min_latency_sec,max_latency_sec,std_latency_sec,CPU:0_fps,ram_delta_mb,cpu_percent_before,cpu_percent_after,cpu_user_time_delta_s,cpu_sys_time_delta_s,gpu_current_mem_mb,gpu_peak_mem_mb,model
0,0.8536839485168457,0.9702195525169373,0.9493196606636047,0.7900770902633667,0.9222122430801392,0.8898707628250122,0.09407265484333038,0.8837476372718811,0.8837476372718811,0.8203251957893372,0.9429149627685547,0.9166666865348816,0.058418427699998575,0.058418427699998575,0.058418427699998575,0.058418427699998575,0.058418427699998575,0.0,17.117886245336663,0.0,0.1,0.1,9.2332,0.538,,,ShuffleNetV2-YOLOv8
1,0.8374460339546204,0.9899086356163025,0.9601420164108276,0.7871607542037964,0.8889166116714478,0.9132521152496338,0.09292542934417725,0.875717043876648,0.875717043876648,0.8243902325630188,0.9202429056167603,0.9300000071525574,0.062491828579995856,0.062491828579995856,0.062491828579995856,0.062491828579995856,0.062491828579995856,0.0,16.002092157055365,0.0,0.1,0.1,10.0216,0.4952,,,CSPDarkNet-YOLOv8
2,0.8865190148353577,0.9800823330879211,0.9701413512229919,0.8508325815200806,0.9231914281845093,0.8770186901092529,0.10344168543815613,0.9105162620544434,0.9105162620544434,0.880081295967102,0.9433198571205139,0.8899999856948853,0.0471482317400023,0.0471482317400023,0.0471482317400023,0.0471482317400023,0.0471482317400023,0.0,21.209703165846687,0.0,0.1,0.1,5.2832,0.4347,,,GhostNetv2-YOLOv8
